"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-bordo-bege-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bordô/Bege 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins, DUHSALE";Cor;Bordô/Bege;Tamanho;GG;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011BOBGG;7,90E+12;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Bordo/Bege 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bordô/Bege ";;"Duhellen Lingerie";SIM;1011BOBGG;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-bege-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto/Bege 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Preto/Bege;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;1;1011PTBP;7,90E+12;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Preto/Bege 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto/Bege 1";;"Duhellen Lingerie";SIM;1011PTBP;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-bege-1011;;;Cor;Preto/Bege;Tamanho;M;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011PTBM;7,90E+12;;;;;;;;;1011PTBM;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-bege-1011;;;Cor;Preto/Bege;Tamanho;G;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011PTBG;7,90E+12;;;;;;;;;1011PTBG;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-bege-1011;;;Cor;Preto/Bege;Tamanho;GG;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011PTBGG;7,90E+12;;;;;;;;;1011PTBGG;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Preto;Tamanho;GG;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011PTOGG;7,90E+12;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Preto 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto 1011";;"Duhellen Lingerie";SIM;1011PTOGG;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-bege-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bege 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Bege;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011BEGP;;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Bege 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Bege 1011";;"Duhellen Lingerie";SIM;1011BEGP;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-preto-ouro-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto/Ouro 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Preto/Ouro;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011PTRP;;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Preto/Ouro 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Preto/Ouro 1";;"Duhellen Lingerie";SIM;1011PTRP;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-romance-tiffany-1011;"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Romance/Tiffany 1011";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Coleções > Glam Wave, OUTLET, #DuhLovers > Jessica Albuquerque, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins";Cor;Romance/Tiffany;Tamanho;P;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011RMTP;;NÃO;NÃO;"<p><strong>Calcinha Fio Duplo C&oacute;s em Renda Larga Glam Wave</strong></p>

<p>Confeccionada em microfibra e renda, a <strong>Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave</strong> oferece um toque extremamente macio e um conforto excepcional. O c&oacute;s em renda larga adiciona um charme sofisticado &agrave; pe&ccedil;a, enquanto o forro em puro algod&atilde;o antibacteriano assegura a m&aacute;xima higiene e bem-estar.</p>

<p><strong>Benef&iacute;cios:</strong></p>

<ul>
	<li><strong>Conforto Premium:</strong> Microfibra de alta qualidade e toque suave para um conforto duradouro.</li>
	<li><strong>Design Elegante:</strong> C&oacute;s em renda larga para um visual sofisticado e bem-acabado.</li>
	<li><strong>Higiene Garantida:</strong> Forro antibacteriano em algod&atilde;o para um uso mais higi&ecirc;nico.</li>
</ul>

<p><strong>Benef&iacute;cios para Diferentes Biotipos:</strong></p>

<ul>
	<li><strong>Corpo Retangular:</strong> O c&oacute;s em renda e a modelagem ajustada ajudam a definir a cintura e criar uma silhueta mais curvil&iacute;nea.</li>
	<li><strong>Corpo Tri&acirc;ngulo Invertido:</strong> A renda no c&oacute;s adiciona um detalhe visual que equilibra a parte superior do corpo e suaviza a &aacute;rea dos quadris.</li>
	<li><strong>Corpo Oval:</strong> A microfibra ajusta-se confortavelmente ao corpo, enquanto a renda no c&oacute;s suaviza a linha dos quadris e proporciona um ajuste confort&aacute;vel.</li>
	<li><strong>Corpo Ampulheta:</strong> A combina&ccedil;&atilde;o de microfibra e renda destaca e real&ccedil;a suas curvas naturais, oferecendo conforto e um visual sofisticado.</li>
</ul>

<p><strong>Composi&ccedil;&atilde;o:</strong></p>

<ul>
	<li><strong>Tecido:</strong> 93% Poliamida e 7% Elastano</li>
	<li><strong>Forro:</strong> 100% Algod&atilde;o</li>
</ul>

<p><strong>Tabela de Medidas:</strong></p>

<ul>
	<li><strong>P:</strong> Cintura (68 a 75 cm) | Quadril (83 a 91 cm)</li>
	<li><strong>M:</strong> Cintura (76 a 85 cm) | Quadril (92 a 100 cm)</li>
	<li><strong>G:</strong> Cintura (86 a 95 cm) | Quadril (101 a 108 cm)</li>
	<li><strong>GG:</strong> Cintura (96 a 105 cm) | Quadril (109 a 113 cm)</li>
</ul>

<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>

<ul>
	<li><strong>Lavagem:</strong> Lave &agrave; m&atilde;o com sab&atilde;o neutro.</li>
	<li><strong>Preserva&ccedil;&atilde;o:</strong> N&atilde;o use cloro. Deixe secar por gotejamento. N&atilde;o passe, n&atilde;o utilize vaporiza&ccedil;&atilde;o e n&atilde;o limpe a seco. Limpeza a &uacute;mido normal &eacute; recomendada.</li>
</ul>

<p><strong>Descubra a combina&ccedil;&atilde;o perfeita de conforto e estilo com a Calcinha Fio Duplo da cole&ccedil;&atilde;o Glam Wave. Adquira j&aacute; a sua e experimente um novo n&iacute;vel de eleg&acirc;ncia e bem-estar!</strong></p>
";"Calcinha Fio Duplo Cos Em Renda Larga Glam Wave Duhellen Romance/Tiffany 1011";"Calcinha Fio Duplo Cós Em Renda Larga Glam Wave Duhellen Romance/Tiff";;"Duhellen Lingerie";SIM;1011RMTP;Feminino;Adulto;10.00
calcinha-fio-duplo-cos-em-renda-larga-glam-wave-duhellen-romance-tiffany-1011;;;Cor;Romance/Tiffany;Tamanho;GG;;;49.00;17.00;0.05;5.00;15.00;15.00;0;1011RMTGG;;;;;;;;;;1011RMTGG;Feminino;Adulto;10.00
top-com-bojo-removivel-com-renda-glam-wave-romance-tiffany-5310;"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";"Sutiãs > Sutiãs por 49 reais cada!, Coleções > Glam Wave, OUTLET > Croppeds, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 , DUHSALE";Cor;Romance/Tiffany;Tamanho;"P (42)";;;119.00;49.00;0.11;16.00;5.00;22.00;1;5310RMTP;;SIM;NÃO;"<p class=""MsoNoSpacing"">Apresentamos o nosso incr&iacute;vel top fabricado com uma combina&ccedil;&atilde;o de microfibra de camada dupla e renda de poliamida.</p>

<p class=""MsoNoSpacing"">Suas al&ccedil;as de 10 mm podem ser ajustadas nas costas, proporcionando um ajuste personalizado.</p>

<p class=""MsoNoSpacing"">Com bojo soft remov&iacute;vel, este top &eacute; ideal para oferecer sustenta&ccedil;&atilde;o leve a m&eacute;dia.</p>

<p class=""MsoNoSpacing"">Experimente o conforto e a eleg&acirc;ncia deste produto!</p>

<p class=""MsoNoSpacing"">&nbsp;</p>

<p class=""MsoNoSpacing""><strong style=""mso-bidi-font-weight: normal;"">ESPECIFICA&Ccedil;&Otilde;ES</strong></p>

<p class=""MsoNoSpacing"">&bull; Top com bojo remov&iacute;vel</p>

<p class=""MsoNoSpacing"">&bull; Base com detalhe em renda</p>

<p class=""MsoNoSpacing"">&bull; Frente com al&ccedil;as regul&aacute;veis</p>

<p class=""MsoNoSpacing"">&bull; Dupla camada de tecido</p>

<p class=""MsoNoSpacing"">&bull; Indicado para leve e m&eacute;dia sustenta&ccedil;&atilde;o</p>

<p class=""MsoNoSpacing"">&bull; Tecido em Microfibra Biodegrad&aacute;vel*</p>

<p class=""MsoNoSpacing"">&nbsp;</p>

<p class=""MsoNoSpacing""><strong style=""mso-bidi-font-weight: normal;"">GUIA DE MEDIDAS</strong></p>

<p class=""MsoNoSpacing"">Para saber sua medida do T&Oacute;RAX: Passe a fita m&eacute;trica por debaixo dos seios e pelas costas, seguindo uma linha horizontal. Aperte bem e expire o ar dos pulm&otilde;es para obter a medida certa.</p>

<p class=""MsoNoSpacing"">&nbsp;</p>

<p class=""MsoNoSpacing"">P (N&uacute;mero 42) - T&oacute;rax 64 a 72 cm</p>

<p class=""MsoNoSpacing"">M (N&uacute;mero 44) - T&oacute;rax 68 a 76 cm</p>

<p class=""MsoNoSpacing"">G (N&uacute;mero 46) - T&oacute;rax 74 a 86 cm</p>

<p class=""MsoNoSpacing"">GG (N&uacute;mero 48) - T&oacute;rax 84 a 92 cm</p>

<p class=""MsoNoSpacing"">&nbsp;</p>

<p class=""MsoNoSpacing""><strong style=""mso-bidi-font-weight: normal;"">CUIDADOS</strong></p>

<p class=""MsoNoSpacing"">Lavar &agrave; m&atilde;o, n&atilde;o utilizar alvejante, n&atilde;o secar na m&aacute;quina, secar pendurado &agrave; sombra, n&atilde;o passar ou usar vapor, n&atilde;o limpar a seco, n&atilde;o limpar com umidade.</p>
";"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";"Top Com Bojo Removivel Com Renda Glam Wave Romance/Tiffany 5310";;"Duhellen Lingerie";SIM;5310RMTP;Feminino;Adulto;30.00
